workerid,proliferate.condition,adj,adj_tr,label,object,response,rt,slide_number_in_experiment,trial_type,error
887,condition1,cardboard,karton,box_closed_cardboard,box,[0.1],4022,31,,
887,condition1,striped,çizgili,frog_striped_green,frog,[0.08],2544,32,,
887,condition1,black,siyah,nails_black_glossy,nails,[0.09],2435,33,,
887,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.13],4710,34,,
887,condition1,matte,mat,nails_black_matte,nails,[0.11],3172,35,,
887,condition1,happy,mutlu,woman_old_happy,woman,[0.11],3524,36,,
887,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.1],2130,37,,
887,condition1,small,küçük,bottle_glass_small,bottle,[0.72],3807,38,,
887,condition1,metal,metal,spoon_metal_clean,spoon,[0.07],4327,39,,
887,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.14],4090,40,,
887,condition1,young,genç,man_young_bearded,man,[0.75],3245,41,,
887,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.1],3440,42,,
887,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.75],2876,43,,
887,condition1,glass,cam,bottle_glass_big,bottle,[0.07],5120,44,,
887,condition1,red,kırmızı,frog_spotted_red,frog,[0.08],3886,45,,
887,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.06],4445,46,,
887,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.1],3894,47,,
887,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.08],2910,48,,
898,condition1,,,,beyaz,beyaz,0,1,bot_check,
898,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.02],34537,3,,
898,condition1,green,yeşil,frog_spotted_green,frog,[1],8419,4,,
898,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0],6382,5,,
898,condition1,open,açık,box_open_cardboard,box,[0],5767,6,,
898,condition1,long,uzun,pencil_long_black,pencil,[0.73],3509,7,,
898,condition1,triangular,üçgen,earring_big_triangular,earring,[0],3108,8,,
898,condition1,brown,kahverengi,hair_curly_brown,hair,[0.02],8460,9,,
898,condition1,black,siyah,nails_black_glossy,nails,[0.01],3667,10,,
898,condition1,big,büyük,bottle_glass_big,bottle,[0.27],2676,11,,
898,condition1,clean,temiz,spoon_metal_clean,spoon,[0.44],4979,12,,
898,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0],3460,13,,
898,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0],2558,14,,
898,condition1,old,yaşlı,man_old_bearded,man,[0.3],3759,15,,
898,condition1,closed,kapalı,box_closed_cardboard,box,[0],2940,16,,
898,condition1,low,alçak,table_metal_low,table,[0.15],3127,17,,
898,condition1,young,genç,man_young_bearded,man,[0.15],2687,18,,
898,condition1,short,kısa,pencil_short_black,pencil,[0.2],2640,19,,
898,condition1,red,kırmızı,frog_spotted_red,frog,[0.01],2861,20,,
898,condition1,cardboard,karton,box_closed_cardboard,box,[0.01],3774,21,,
898,condition1,bearded,sakallı,man_old_bearded,man,[0],217692,22,,
898,condition1,plastic,plastik,bottle_plastic_big,bottle,[0],4210,23,,
898,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0],2550,24,,
898,condition1,wet,ıslak,shorts_wet_green,shorts,[0],2605,25,,
898,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.11],4627,26,,
898,condition1,matte,mat,nails_black_matte,nails,[0],2870,27,,
898,condition1,glossy,parlak,nails_black_glossy,nails,[0.14],3915,28,,
898,condition1,metal,metal,spoon_metal_clean,spoon,[0.23],3158,29,,
898,condition1,blue,mavi,pencil_long_blue,pencil,[0.21],1591,30,,
898,condition1,colored,renkli,picture_colored_rectangular,picture,[0.1],1086,31,,
898,condition1,fat,şişman,woman2_happy_fat,woman,[0.31],947,32,,
898,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.04],1108,33,,
898,condition1,sad,mutsuz,woman_old_sad,woman,[0.63],957,34,,
898,condition1,square,kare,picture_bw_square,picture,[0.01],3696,35,,
898,condition1,dry,kuru,shorts_dry_green,shorts,[0],2814,36,,
898,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.23],4008,37,,
898,condition1,spotted,benekli,frog_spotted_green,frog,[0],2242,38,,
898,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0],1976,39,,
898,condition1,happy,mutlu,woman_old_happy,woman,[0.99],2854,40,,
898,condition1,small,küçük,bottle_glass_small,bottle,[0.17],2841,41,,
898,condition1,blond,sarı,hair_curly_blonde,hair,[0],2272,42,,
898,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0],1853,43,,
898,condition1,straight,düz,hair_straight_blond,hair,[0],1572,44,,
898,condition1,high,yüksek,table_metal_high,table,[0.12],2468,45,,
898,condition1,glass,cam,bottle_glass_big,bottle,[0],4622,46,,
898,condition1,round,yuvarlak,earring_big_round,earring,[0],3174,47,,
898,condition1,striped,çizgili,frog_striped_green,frog,[0],1930,48,,
927,condition1,,,,beyaz,Beyaz,0,1,bot_check,
927,condition1,old,yaşlı,man_old_bearded,man,[1],12825,3,,
927,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.76],6326,4,,
927,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.33],10834,5,,
927,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.01],5230,6,,
927,condition1,blond,sarı,hair_curly_blonde,hair,[0.12],4375,7,,
927,condition1,wet,ıslak,shorts_wet_green,shorts,[0.12],6820,8,,
927,condition1,glossy,parlak,nails_black_glossy,nails,[0.56],8474,9,,
927,condition1,black,siyah,nails_black_glossy,nails,[0.13],7373,10,,
927,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0],4097,11,,
927,condition1,happy,mutlu,woman_old_happy,woman,[0.7],4538,12,,
927,condition1,small,küçük,bottle_glass_small,bottle,[0.88],3482,13,,
927,condition1,cardboard,karton,box_closed_cardboard,box,[0.11],5178,14,,
927,condition1,sad,mutsuz,woman_old_sad,woman,[0.23],9106,15,,
927,condition1,round,yuvarlak,earring_big_round,earring,[0.06],5692,16,,
927,condition1,clean,temiz,spoon_metal_clean,spoon,[0.24],10365,17,,
927,condition1,glass,cam,bottle_glass_big,bottle,[0.02],3149,18,,
927,condition1,short,kısa,pencil_short_black,pencil,[0.76],3137,19,,
927,condition1,bearded,sakallı,man_old_bearded,man,[0],3906,20,,
927,condition1,colored,renkli,picture_colored_rectangular,picture,[0.02],3930,21,,
927,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.02],3098,22,,
927,condition1,striped,çizgili,frog_striped_green,frog,[0],4794,23,,
927,condition1,blue,mavi,pencil_long_blue,pencil,[0.23],5984,24,,
927,condition1,open,açık,box_open_cardboard,box,[0.01],4008,25,,
927,condition1,long,uzun,pencil_long_black,pencil,[0.76],3308,26,,
927,condition1,fat,şişman,woman2_happy_fat,woman,[0.85],4097,27,,
927,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.6],3937,28,,
927,condition1,brown,kahverengi,hair_curly_brown,hair,[0.51],7207,29,,
927,condition1,red,kırmızı,frog_spotted_red,frog,[0.21],3779,30,,
927,condition1,metal,metal,spoon_metal_clean,spoon,[0.01],3673,31,,
927,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.16],4474,32,,
927,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.01],3905,33,,
927,condition1,green,yeşil,frog_spotted_green,frog,[0.09],4074,34,,
927,condition1,young,genç,man_young_bearded,man,[0.73],3193,35,,
927,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0],3698,36,,
927,condition1,low,alçak,table_metal_low,table,[0.66],6246,37,,
927,condition1,high,yüksek,table_metal_high,table,[0.68],2669,38,,
927,condition1,dry,kuru,shorts_dry_green,shorts,[0.1],3122,39,,
927,condition1,spotted,benekli,frog_spotted_green,frog,[0.02],3716,40,,
927,condition1,square,kare,picture_bw_square,picture,[0.12],6588,41,,
927,condition1,straight,düz,hair_straight_blond,hair,[0.16],5778,42,,
927,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.01],5056,43,,
927,condition1,triangular,üçgen,earring_big_triangular,earring,[0.01],3370,44,,
927,condition1,matte,mat,nails_black_matte,nails,[0.49],2875,45,,
927,condition1,big,büyük,bottle_glass_big,bottle,[0.76],3034,46,,
927,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0.26],5224,47,,
927,condition1,closed,kapalı,box_closed_cardboard,box,[0.01],3034,48,,
964,condition1,,,,beyaz,Icecek,0,1,bot_check,
964,condition1,,,,beyaz,Beyaz,0,1,bot_check,
964,condition1,green,yeşil,frog_spotted_green,frog,[0.02],22214,3,,
964,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.05],5489,4,,
964,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.04],4425,5,,
964,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.06],3858,6,,
964,condition1,long,uzun,pencil_long_black,pencil,[0.2],5184,7,,
964,condition1,low,alçak,table_metal_low,table,[0.36],5867,8,,
964,condition1,cardboard,karton,box_closed_cardboard,box,[0.03],4413,9,,
964,condition1,dry,kuru,shorts_dry_green,shorts,[0.07],6036,10,,
964,condition1,round,yuvarlak,earring_big_round,earring,[0.03],3833,11,,
964,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.05],3966,12,,
964,condition1,young,genç,man_young_bearded,man,[0.23],5550,13,,
964,condition1,striped,çizgili,frog_striped_green,frog,[0.03],4217,14,,
964,condition1,matte,mat,nails_black_matte,nails,[0.06],5283,15,,
964,condition1,high,yüksek,table_metal_high,table,[0.03],3234,16,,
964,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.05],8938,17,,
964,condition1,triangular,üçgen,earring_big_triangular,earring,[0.02],3746,18,,
964,condition1,glossy,parlak,nails_black_glossy,nails,[0.02],2667,19,,
964,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.04],6565,20,,
964,condition1,small,küçük,bottle_glass_small,bottle,[0.03],5251,21,,
964,condition1,big,büyük,bottle_glass_big,bottle,[0.05],2816,22,,
964,condition1,closed,kapalı,box_closed_cardboard,box,[0.06],2716,23,,
964,condition1,clean,temiz,spoon_metal_clean,spoon,[0.04],3616,24,,
964,condition1,brown,kahverengi,hair_curly_brown,hair,[0.05],3867,25,,
964,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0.05],3814,26,,
964,condition1,bearded,sakallı,man_old_bearded,man,[0.05],2670,27,,
964,condition1,black,siyah,nails_black_glossy,nails,[0.06],3249,28,,
964,condition1,old,yaşlı,man_old_bearded,man,[0.04],3149,29,,
964,condition1,short,kısa,pencil_short_black,pencil,[0.05],3500,30,,
964,condition1,spotted,benekli,frog_spotted_green,frog,[0.01],3016,31,,
964,condition1,open,açık,box_open_cardboard,box,[0.03],3200,32,,
964,condition1,happy,mutlu,woman_old_happy,woman,[0.92],6966,33,,
964,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.05],4183,34,,
964,condition1,metal,metal,spoon_metal_clean,spoon,[0.03],3083,35,,
964,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.08],2415,36,,
964,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.03],2683,37,,
964,condition1,red,kırmızı,frog_spotted_red,frog,[0.06],2684,38,,
964,condition1,blue,mavi,pencil_long_blue,pencil,[0.05],2465,39,,
964,condition1,fat,şişman,woman2_happy_fat,woman,[0.04],2652,40,,
964,condition1,sad,mutsuz,woman_old_sad,woman,[0.95],3632,41,,
964,condition1,wet,ıslak,shorts_wet_green,shorts,[0.02],2902,42,,
964,condition1,glass,cam,bottle_glass_big,bottle,[0.02],3550,43,,
964,condition1,blond,sarı,hair_curly_blonde,hair,[0],2899,44,,
964,condition1,square,kare,picture_bw_square,picture,[0.06],3200,45,,
964,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.06],2581,46,,
964,condition1,straight,düz,hair_straight_blond,hair,[0.05],2465,47,,
964,condition1,colored,renkli,picture_colored_rectangular,picture,[0.05],2386,48,,
906,condition1,,,,beyaz,Beyaz,0,1,bot_check,
906,condition1,colored,renkli,picture_colored_rectangular,picture,[0.87],11951,3,,
906,condition1,brown,kahverengi,hair_curly_brown,hair,[0.33],4630,4,,
906,condition1,glass,cam,bottle_glass_big,bottle,[0.14],22448,5,,
906,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.17],3728,6,,
906,condition1,low,alçak,table_metal_low,table,[0.86],6031,7,,
906,condition1,striped,çizgili,frog_striped_green,frog,[0.12],2208,8,,
906,condition1,high,yüksek,table_metal_high,table,[0.8],1976,9,,
906,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0],1567,10,,
906,condition1,happy,mutlu,woman_old_happy,woman,[1],4008,11,,
906,condition1,black,siyah,nails_black_glossy,nails,[0.53],2648,12,,
906,condition1,big,büyük,bottle_glass_big,bottle,[0.84],2496,13,,
906,condition1,triangular,üçgen,earring_big_triangular,earring,[0],2056,14,,
906,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.44],4336,15,,
906,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.59],2904,16,,
906,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.64],1696,17,,
906,condition1,blond,sarı,hair_curly_blonde,hair,[0.38],2992,18,,
906,condition1,green,yeşil,frog_spotted_green,frog,[0.35],2136,19,,
906,condition1,wet,ıslak,shorts_wet_green,shorts,[0.78],2225,20,,
906,condition1,long,uzun,pencil_long_black,pencil,[0.72],1887,21,,
906,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.09],6072,22,,
906,condition1,round,yuvarlak,earring_big_round,earring,[0],1950,23,,
906,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0],2808,24,,
906,condition1,spotted,benekli,frog_spotted_green,frog,[0.18],4928,25,,
906,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.19],2320,26,,
906,condition1,metal,metal,spoon_metal_clean,spoon,[0.04],2544,27,,
906,condition1,matte,mat,nails_black_matte,nails,[0.7],2287,28,,
906,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.88],2048,29,,
906,condition1,red,kırmızı,frog_spotted_red,frog,[0.15],2193,30,,
906,condition1,short,kısa,pencil_short_black,pencil,[0.82],1711,31,,
906,condition1,fat,şişman,woman2_happy_fat,woman,[0.98],10809,32,,
906,condition1,open,açık,box_open_cardboard,box,[0.1],2543,33,,
906,condition1,square,kare,picture_bw_square,picture,[0],3473,34,,
906,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.12],89838,35,,
906,condition1,young,genç,man_young_bearded,man,[0.95],2147,36,,
906,condition1,sad,mutsuz,woman_old_sad,woman,[1],1382,37,,
906,condition1,bearded,sakallı,man_old_bearded,man,[0.11],1847,38,,
906,condition1,glossy,parlak,nails_black_glossy,nails,[0.88],1609,39,,
906,condition1,dry,kuru,shorts_dry_green,shorts,[0.66],2191,40,,
906,condition1,cardboard,karton,box_closed_cardboard,box,[0.05],2800,41,,
906,condition1,straight,düz,hair_straight_blond,hair,[0.84],1600,42,,
906,condition1,closed,kapalı,box_closed_cardboard,box,[0.09],2338,43,,
906,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.94],1766,44,,
906,condition1,small,küçük,bottle_glass_small,bottle,[0.83],1873,45,,
906,condition1,old,yaşlı,man_old_bearded,man,[0.87],1632,46,,
906,condition1,blue,mavi,pencil_long_blue,pencil,[0.86],2479,47,,
906,condition1,clean,temiz,spoon_metal_clean,spoon,[0.86],2546,48,,
824,condition1,,,,beyaz,beyaz,0,1,bot_check,
824,condition1,big,büyük,bottle_glass_big,bottle,[0.79],22099,3,,
824,condition1,open,açık,box_open_cardboard,box,[0],8596,4,,
824,condition1,happy,mutlu,woman_old_happy,woman,[1],8015,5,,
824,condition1,wet,ıslak,shorts_wet_green,shorts,[0],5416,6,,
824,condition1,green,yeşil,frog_spotted_green,frog,[0.14],7859,7,,
824,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.15],22672,8,,
824,condition1,small,küçük,bottle_glass_small,bottle,[0.84],8767,9,,
824,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0],6564,10,,
824,condition1,high,yüksek,table_metal_high,table,[0.76],4636,11,,
824,condition1,triangular,üçgen,earring_big_triangular,earring,[0],7007,12,,
824,condition1,young,genç,man_young_bearded,man,[0.67],10617,13,,
824,condition1,glossy,parlak,nails_black_glossy,nails,[0.32],8896,14,,
824,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.18],8834,15,,
824,condition1,round,yuvarlak,earring_big_round,earring,[0],6348,16,,
824,condition1,fat,şişman,woman2_happy_fat,woman,[0.72],7616,17,,
824,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0],6319,18,,
824,condition1,blond,sarı,hair_curly_blonde,hair,[0.18],13108,19,,
824,condition1,black,siyah,nails_black_glossy,nails,[0],4556,20,,
824,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0],3512,21,,
824,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0],3334,22,,
824,condition1,closed,kapalı,box_closed_cardboard,box,[0],2821,23,,
824,condition1,low,alçak,table_metal_low,table,[0.76],5634,24,,
824,condition1,dry,kuru,shorts_dry_green,shorts,[0],5601,25,,
824,condition1,sad,mutsuz,woman_old_sad,woman,[1],3960,26,,
824,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0],3267,27,,
824,condition1,cardboard,karton,box_closed_cardboard,box,[0.12],8831,28,,
824,condition1,spotted,benekli,frog_spotted_green,frog,[0],4629,29,,
824,condition1,red,kırmızı,frog_spotted_red,frog,[0.08],9046,30,,
824,condition1,bearded,sakallı,man_old_bearded,man,[0.23],22837,31,,
824,condition1,long,uzun,pencil_long_black,pencil,[0.74],6448,32,,
824,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.08],13426,33,,
824,condition1,colored,renkli,picture_colored_rectangular,picture,[0],6233,34,,
824,condition1,short,kısa,pencil_short_black,pencil,[0.8],3140,35,,
824,condition1,striped,çizgili,frog_striped_green,frog,[0.26],3785,36,,
824,condition1,matte,mat,nails_black_matte,nails,[0.16],12905,37,,
824,condition1,blue,mavi,pencil_long_blue,pencil,[0.08],4401,38,,
824,condition1,straight,düz,hair_straight_blond,hair,[0.08],8785,39,,
824,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0],6743,40,,
824,condition1,old,yaşlı,man_old_bearded,man,[0.64],4571,41,,
824,condition1,brown,kahverengi,hair_curly_brown,hair,[0.33],11910,42,,
824,condition1,clean,temiz,spoon_metal_clean,spoon,[0.14],8539,43,,
824,condition1,metal,metal,spoon_metal_clean,spoon,[0.06],4890,44,,
824,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0],4291,45,,
824,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.63],5680,46,,
824,condition1,glass,cam,bottle_glass_big,bottle,[0.09],6130,47,,
824,condition1,square,kare,picture_bw_square,picture,[0],3784,48,,
